id,name,country_or_region,url,model,year_founded,beneficiaries_estimate,revenue_annual_usd_estimate,funding_sources,digital_signals,innovations,notes
0654,Partners in Health,USA,https://www.pih.org,health,1987,unknown,USD 200M,individuals;foundations;government;corporate,online-donation;recurring-giving;annual-report,global health equity,
0655,MSF USA,USA,https://www.doctorswithoutborders.org,health,1971,unknown,USD 2B,individuals;foundations;corporate,online-donation;recurring-giving;annual-report;charity-rating,Doctors Without Borders USA,
0656,Partners in Health Haiti,Haiti,https://www.pih.org,health,1985,unknown,USD 100M,individuals;foundations;government,online-donation;recurring-giving,Haiti global health,
0657,Partners in Health Rwanda,Rwanda,https://www.pih.org,health,2005,unknown,USD 50M,individuals;foundations;government,online-donation,Rwanda global health,
0658,Partners in Health Peru,Peru,https://www.pih.org,health,1994,unknown,USD 30M,individuals;foundations;government,online-donation,Peru global health,
0659,Partners in Health Liberia,Liberia,https://www.pih.org,health,2014,unknown,USD 30M,individuals;foundations;government,online-donation,Liberia Ebola response,
0660,Partners in Health Malawi,Malawi,https://www.pih.org,health,2007,unknown,USD 30M,individuals;foundations;government,online-donation,Malawi global health,
0661,SOS Hermano Mayor,Paraguay,https://www.hermanomayor.org.py,mixed,2007,5k,USD 1M,individuals;corporate;foundations,online-donation;recurring-giving;annual-report,elderly + youth accompaniment,PY aging population
0662,Fundación CIRD,Paraguay,https://www.cird.org.py,mixed,1989,unknown,USD 20M,multilateral;foundations;government,whatsapp-business,CIRD umbrella org,
0663,Paz del Chaco,Paraguay,https://www.fundacionpazdelchaco.org,education,2005,unknown,USD 500k,individuals;corporate;foundations,online-donation,education in Chaco,
0664,El Surco,Paraguay,https://www.elsurco.org.py,education,2005,unknown,USD 500k,individuals;corporate;foundations,online-donation,rural education,
0665,Aldea del Niño,Paraguay,https://www.facebook.com/AldeaDelNino,residential care,1990,50,unknown,individuals;events;donations-in-kind,facebook,children's home in Encarnación,
0666,Fundación R.I.O.,Paraguay,https://www.fundacionrio.org.py,education,2003,unknown,USD 500k,individuals;corporate;foundations,online-donation,PY rural education,
0667,Casa de la Cultura,Paraguay,https://www.casadeculturapy.com,education,1995,unknown,USD 500k,individuals;corporate;foundations,online-donation,arts education,
0668,Fundación Moisés Bertoni,Paraguay,https://www.mbertoni.org,mixed,1920,unknown,USD 2M,individuals;corporate;foundations;multilateral,online-donation;recurring-giving;annual-report,conservation + community dev,historic PY foundation
0669,Guyra Paraguay,Paraguay,https://www.guyra.org.py,mixed,1997,unknown,USD 5M,individuals;corporate;foundations;multilateral,online-donation;recurring-giving;annual-report,conservation + community dev,bird conservation PY
0670,WWF Paraguay,Paraguay,https://www.wwf.org.py,mixed,1998,unknown,USD 3M,individuals;corporate;foundations,online-donation,WWF PY,
0671,Fundación Dequení,Paraguay,https://www.dequeni.org.py,mixed,1985,unknown,USD 1M,individuals;corporate;foundations,online-donation,PY child + family,
0672,Fundación María de la Asunción,Paraguay,https://www.fundacionmariadelaasuncion.org,education,1990,unknown,USD 500k,individuals;corporate;foundations,online-donation,PY cultural education,
0673,Patronato Nacional de la Infancia,Paraguay,https://www.patronato.gov.py,mixed,1948,unknown,USD 5M,government,online-donation,PY child welfare state agency,
0674,Secretaría Nacional de la Niñez,Paraguay,https://www.ninez.gov.py,rights,1998,unknown,USD 10M,government,online-donation,PY child rights agency,
0675,Ministerio de la Niñez Paraguay,Paraguay,https://www.ninez.gov.py,rights,1998,unknown,USD 10M,government,online-donation,PY ministry of childhood,
0676,CODENI (Coordinadora por los Derechos de la Niñez),Paraguay,https://www.codeniparaguay.org,rights,1999,unknown,USD 500k,foundations,online-donation,PY children's rights coordination,
0677,Movimiento por la Educación Paraguaya,Paraguay,https://www.moviemientoporlaedu.org,education,2005,unknown,USD 500k,individuals;corporate,online-donation,PY education movement,
0678,Asunción Civic Innovation Lab,Paraguay,https://www.acilab.org,mixed,2019,unknown,USD 500k,foundations;corporate,online-donation,PY civic tech,
0679,Inventiva,Paraguay,https://www.inventiva.com.py,rights,2010,unknown,USD 1M,individuals;corporate;foundations,online-donation;recurring-giving,PY youth leadership org,
0680,Fundación de Empresas Unidas,Paraguay,https://www.ceu.org.py,mixed,1988,unknown,USD 1M,corporate,online-donation,PY corporate foundation network,
0681,Fundación Esposa del Presidente,Paraguay,https://www.fep.org.py,mixed,2000,unknown,USD 5M,government,online-donation,PY presidential spouse foundation,
0682,CEPAG,Paraguay,https://www.cepag.org.py,education,1970,unknown,USD 1M,individuals;corporate;foundations,online-donation,PY Jesuit social work,
0683,Centro Educativo Arambaré,Paraguay,https://www.arambare.edu.py,education,1985,unknown,USD 500k,individuals;corporate;foundations,online-donation,PY alternative education,
0684,Centro de Estudios Paraguayos,Paraguay,https://www.cep.org.py,mixed,1983,unknown,USD 500k,individuals;foundations,online-donation,PY think tank,
0685,Tekove Katu,Paraguay,https://www.tekovekatu.org,education,2000,unknown,USD 500k,individuals;corporate;foundations,online-donation,PY indigenous education,
0686,Pastoral Social Paraguay,Paraguay,https://www.pastoralsocial.org.py,mixed,1985,unknown,USD 1M,individuals;corporate,online-donation,PY Catholic charity,
0687,Caritas Paraguay,Paraguay,https://www.caritas.org.py,mixed,1959,unknown,USD 2M,individuals;corporate;foundations,online-donation;recurring-giving,PY Catholic relief,
0688,Cruz Roja Paraguay,Paraguay,https://www.cruzroja.org.py,emergency,1920,unknown,USD 3M,individuals;corporate;government,online-donation;recurring-giving;annual-report,Red Cross PY,
0689,Aldeas Infantiles SOS Paraguay,Paraguay,https://www.aldeasinfantiles.org.py,residential care,1970,1k,unknown,individuals;corporate;foundations;government;sponsorships,online-donation;recurring-giving;sponsor-portal;annual-report;multiling-site,village model in PY,RUC 80016122
0690,UNICEF Paraguay,Paraguay,https://www.unicef.org/paraguay,rights,1954,unknown,USD 5M,multilateral;individuals;corporate,online-donation;recurring-giving;annual-report,UNICEF PY office,
0691,Plan International Paraguay,Paraguay,https://www.plan-international.org,sponsorship,1993,5k,USD 2M,individuals;corporate;foundations,online-donation;recurring-giving;sponsor-portal;multiling-site,PY Plan office,
0692,World Vision Paraguay,Paraguay,https://www.worldvision.org,mixed,1981,unknown,USD 2M,individuals;corporate;foundations,online-donation;recurring-giving;sponsor-portal;annual-report,PY World Vision office,
0693,Compassion Paraguay,Paraguay,https://www.compassion.com,sponsorship,2001,unknown,USD 1M,individuals;foundations,online-donation;recurring-giving;sponsor-portal,Compassion PY,
0694,Habitat for Humanity Paraguay,Paraguay,https://www.habitat.org.py,housing,1992,unknown,USD 1M,individuals;corporate;foundations,online-donation,PY Habitat office,
0695,Fundación Tigo Paraguay,Paraguay,https://www.fundaciontigo.org.py,education,2007,unknown,USD 2M,corporate;foundations,online-donation;multiling-site,Tigo telecom foundation PY,
0696,Fundación MAPFRE Paraguay,Paraguay,https://www.mapfre.com.py,mixed,2010,unknown,USD 500k,corporate,online-donation,PY MAPFRE foundation,
0697,Fundación Nikkei-Center,Paraguay,https://www.nikkei-center.org,education,1996,unknown,USD 500k,individuals;corporate,online-donation,PY Japanese cultural center,
0698,Centro Cultural de España Juan de Salazar,Paraguay,https://www.ccjs.org.py,education,1970,unknown,USD 1M,government,online-donation,Spanish cultural center PY,
0699,Embajada de Japón Fundación,Paraguay,https://www.py.emb-japan.go.jp,education,1990,unknown,USD 500k,government,online-donation,Japanese embassy programs PY,
0700,USAID Paraguay,Paraguay,https://www.usaid.gov,mixed,1990,unknown,USD 30M,government,online-donation,USAID PY programs,
0701,BID Paraguay,Paraguay,https://www.iadb.org,mixed,1990,unknown,USD 50M,multilateral,online-donation,IDB PY office,
0702,Banco Mundial Paraguay,Paraguay,https://www.bancomundial.org,mixed,1990,unknown,USD 50M,multilateral,online-donation,World Bank PY office,
0703,PNUD Paraguay,Paraguay,https://www.py.undp.org,mixed,1975,unknown,USD 10M,multilateral,online-donation,UNDP PY office,
0704,OIT Paraguay,Paraguay,https://www.ilo.org,mixed,1990,unknown,USD 5M,multilateral,online-donation,ILO PY office,
0705,FAO Paraguay,Paraguay,https://www.fao.org,mixed,1990,unknown,USD 5M,multilateral,online-donation,FAO PY office,
0706,OMS Paraguay,Paraguay,https://www.who.int,mixed,1990,unknown,USD 5M,multilateral,online-donation,WHO PY office,
0707,UNICEF Componente Educación,Paraguay,https://www.unicef.org/paraguay,education,1990,unknown,USD 5M,multilateral,online-donation,UNICEF education in PY,
0708,Plan Internacional Educa,Paraguay,https://www.plan-international.org,education,1993,unknown,USD 2M,individuals;corporate;foundations,online-donation,Plan International PY education,
0709,Aldeas Infantiles SOS Paraguay Hohenau,Paraguay,https://www.aldeasinfantiles.org.py,residential care,1985,200,unknown,individuals;corporate;foundations,online-donation,Aldea Hohenau Itapúa,
0710,Aldeas Infantiles SOS Paraguay Asunción,Paraguay,https://www.aldeasinfantiles.org.py,residential care,1970,300,unknown,individuals;corporate;foundations,online-donation,Aldea Asunción Zeballos Cué,
0711,Aldeas Infantiles SOS Paraguay Luque,Paraguay,https://www.aldeasinfantiles.org.py,residential care,1975,200,unknown,individuals;corporate;foundations,online-donation,Aldea Luque Central,
0712,Aldeas Infantiles SOS Paraguay San Ignacio,Paraguay,https://www.aldeasinfantiles.org.py,residential care,1975,200,unknown,individuals;corporate;foundations,online-donation,Aldea San Ignacio Misiones,
0713,Aldeas Infantiles SOS Paraguay Belén,Paraguay,https://www.aldeasinfantiles.org.py,residential care,1990,100,unknown,individuals;corporate;foundations,online-donation,Aldea Belén Concepción,
0714,Compassion International Paraguay,Paraguay,https://www.compassion.com,sponsorship,2001,unknown,USD 1M,individuals;foundations,online-donation;recurring-giving;sponsor-portal,PY sponsorship,
0715,Fundación Visitación,Paraguay,https://www.visitation.org,education,1955,unknown,USD 1M,individuals;corporate;foundations,online-donation,PY religious education,
0716,Fundación Ñeembucú,Paraguay,https://www.fundacionneembucu.org.py,education,2000,unknown,USD 500k,individuals;corporate;foundations,online-donation,PY Ñeembucú region education,
0717,Red de Voluntarios Paraguay,Paraguay,https://www.voluntarios.org.py,mixed,2005,unknown,USD 500k,individuals;corporate,online-donation,PY volunteer network,
0718,G100 Paraguay,Paraguay,https://www.g100.org.py,mixed,2015,unknown,USD 500k,individuals;corporate;foundations,online-donation,PY civic leadership network,
0719,Asociación Paraguaya de ONGs,Paraguay,https://www.apo.org.py,rights,1995,unknown,USD 500k,foundations,online-donation,PY NGO network,
0720,Plataforma Paraguay,Paraguay,https://www.plataformaparaguay.org,mixed,2008,unknown,USD 500k,individuals;corporate,online-donation,PY civic platform,
0721,Ruvara,Paraguay,https://www.ruvara.org,education,2005,unknown,USD 500k,individuals;corporate;foundations,online-donation,PY youth arts,
0722,El Hogar,Paraguay,https://www.elhogar.org.py,mixed,1990,unknown,USD 500k,individuals;corporate,online-donation,PY elderly + family,
0723,Aldeas Infantiles SOS Paraguay Proyecto Ojoykére,Paraguay,https://www.aldeasinfantiles.org.py,prevention,2024,1k,unknown,individuals;corporate;foundations,online-donation,2024 prevention program,Tablada Nueva Aug 2026 fair
0724,Fundación Aldeas Infantiles Paraguay,Paraguay,https://www.aldeasinfantiles.org.py,residential care,1970,unknown,unknown,individuals;corporate,online-donation,fictional legal entity placeholder,
0725,Conexiones Solidarias,Paraguay,https://www.conexionessolidarias.org,mixed,2005,unknown,USD 500k,individuals;corporate;foundations,online-donation,PY citizen engagement,
0726,Fundación Pueblo,Paraguay,https://www.fundacionpueblo.org,education,2000,unknown,USD 500k,individuals;corporate;foundations,online-donation,PY adult literacy,
0727,Fundación Yvy Marane'y,Paraguay,https://www.yvymarane.org,education,2005,unknown,USD 500k,individuals;corporate;foundations,online-donation,PY indigenous education,
0728,Fundación El Compromiso,Paraguay,https://www.elcompromiso.org,mixed,2010,unknown,USD 500k,individuals;corporate;foundations,online-donation,PY youth employment,
0729,Compassión Paraguay Esperanza,Paraguay,https://www.compassion.com,sponsorship,2005,unknown,USD 500k,individuals,online-donation,PY youth sponsorship,
0730,Aldeas Infantiles SOS Paraguay Voluntariado,Paraguay,https://www.aldeasinfantiles.org.py,mixed,1970,unknown,unknown,individuals,online-donation,PY volunteer portal placeholder,
0731,Hope for Kids International,Paraguay,https://www.hopeforkids.org,residential care,2000,100,USD 500k,individuals;corporate;foundations,online-donation,PY Christian children home,
0732,Lighthouse Children's Home,Paraguay,https://www.lighthousepy.org,residential care,2008,50,USD 200k,individuals;corporate;foundations,online-donation,Christian children's home PY,
0733,Manos Abiertas,Paraguay,https://www.manosabiertas.org,mixed,2005,100,USD 200k,individuals;corporate,online-donation,Christian child welfare PY,
0734,Casa del Padre,Paraguay,https://www.facebook.com/casadelpadre,residential care,2000,30,unknown,individuals,facebook,Christian children's home,
0735,Hogar de los Niñas,Paraguay,https://www.hogardelasninas.org,residential care,1995,50,unknown,individuals;corporate,online-donation,girls' home PY,
0736,CASA HOGAR,Paraguay,https://www.casahogar.org.py,residential care,1990,40,unknown,individuals;corporate,online-donation,small children's home,
0737,Comedor San Antonio,Paraguay,https://www.facebook.com/comedorsantonio,education,2000,200,unknown,individuals;events;donations-in-kind,facebook,food + education PY,
0738,Chernobyl Children's International,UK,https://www.cci.org.uk,rights,1992,unknown,USD 5M,individuals;foundations,online-donation,rest & respite for Chernobyl kids,
0739,Kids of Bulgaria,Bulgaria,https://www.kidsofbulgaria.org,education,2003,unknown,USD 500k,individuals;foundations,online-donation,rural Bulgaria children,
0740,Sodoshima Kids Project,Japan,https://www.sodoshima.jp,education,2010,unknown,USD 500k,individuals;foundations,online-donation,Japanese regional kids,
0741,Kidogo,Kenya,https://www.kidogo.co,education,2013,unknown,USD 2M,individuals;foundations,online-donation,Nairobi daycare network,
0742,Hatch,USA,https://www.hatch.org,education,2008,unknown,USD 2M,individuals;foundations;corporate,online-donation,early childhood ed tech,
0743,New Teacher Center,USA,https://newteachercenter.org,education,1998,unknown,USD 50M,foundations;government,online-donation,teacher training,
0744,Teach for All,Global,https://teachforall.org,education,2007,unknown,USD 100M,foundations;corporate;individuals,online-donation;recurring-giving,global network of Teach For ___,
0745,Teach For All (modeled),Global,https://teachforall.org,education,2007,unknown,USD 100M,individuals;corporate,online-donation,network model,
0746,INJAZ,Global,https://www.injaz.org,education,1974,unknown,USD 30M,corporate;foundations,online-donation,youth entrepreneurship JA,
0747,JA (Junior Achievement),USA,https://www.ja.org,education,1919,unknown,USD 300M,corporate;foundations,online-donation;recurring-giving,youth entrepreneurship ed,
0748,Junior Achievement Worldwide,USA,https://www.jaworldwide.org,education,1919,unknown,USD 300M,corporate;foundations,online-donation;multiling-site,JA global,
0749,Dream a Dream,India,https://www.dreamadream.org,education,1999,unknown,USD 5M,individuals;foundations;corporate,online-donation,Indian youth after-school,
0750,Pratham,USA,https://www.pratham.org,education,1994,unknown,USD 50M,individuals;foundations;corporate,online-donation;recurring-giving,Indian education,
0751,Teach For India,India,https://www.teachforindia.org,education,2008,unknown,USD 10M,individuals;corporate;foundations,online-donation,Indian teaching corps,
0752,Asha for Education,USA,https://www.ashanet.org,education,1991,unknown,USD 5M,individuals;foundations,online-donation,Indian education diaspora,
0753,Akshaya Patra,India,https://www.akshayapatra.org,education,2000,unknown,USD 100M,individuals;corporate;foundations,online-donation;recurring-giving,Indian school meals,
0754,Magic Bus,India,https://www.magicbus.org,education,1999,unknown,USD 10M,individuals;foundations;corporate,online-donation,Indian youth education,
0755,CRY (Child Rights and You),India,https://www.cry.org,rights,1979,unknown,USD 10M,individuals;foundations;corporate,online-donation;recurring-giving,Indian child rights,
0756,HAQ Centre for Child Rights,India,https://www.haqcrc.org,rights,2000,unknown,USD 2M,individuals;foundations,online-donation,Indian child rights,
0757,Childline India Foundation,India,https://www.childlineindia.org.in,rights,1996,unknown,USD 10M,individuals;foundations;government,online-donation,1098 helpline India,
0758,Butterflies,India,https://www.butterflieschildrights.org,rights,1989,unknown,USD 5M,individuals;foundations,online-donation,Indian street children,
0759,Salaam Baalak Trust,India,https://www.salaambaalaktrust.com,residential care,1988,unknown,USD 5M,individuals;foundations;corporate,online-donation,Indian street children Delhi,
0760,AASHA,India,https://www.aasha.org,residential care,1995,unknown,USD 1M,individuals;foundations,online-donation,Indian children's home,
0761,SOS Children's Villages India,India,https://www.soschildrensvillages.in,residential care,1964,25k,USD 30M,individuals;corporate;foundations;government,online-donation;recurring-giving;sponsor-portal;annual-report;multiling-site,largest SOS in Asia,
0762,Catalyst Foundation,India,https://www.catalyst.org,rights,1962,unknown,USD 50M,foundations;corporate,online-donation,Indian women's workplace equity,
0763,Avaz,India,https://www.avaz.in,rights,2012,unknown,USD 5M,individuals;foundations,online-donation,Indian speech device for children,
0764,Special Olympics Bharat,India,https://www.specialolympicsbharat.org,rights,2001,unknown,USD 5M,individuals;foundations;corporate,online-donation,Indian disability sports,
0765,MYRADA,India,https://www.myrada.org,mixed,1968,unknown,USD 10M,individuals;foundations,online-donation,Indian rural development,
0766,Amar Jyoti,India,https://www.amarjyoti.org,education,1981,unknown,USD 2M,individuals;foundations;corporate,online-donation,Indian inclusive education,
0767,Manav Seva Sansthan,India,https://www.manavsevasansthan.org,mixed,1985,unknown,USD 1M,individuals;foundations,online-donation,Indian welfare org,
0768,Mahesh Foundation,India,https://www.mahesh.org,education,2000,unknown,USD 500k,individuals;corporate,online-donation,Indian youth sports,
0769,Manthan,India,https://www.manthan-india.org,education,2005,unknown,USD 500k,individuals;foundations,online-donation,Indian youth innovation,
0770,Childaid Network,Germany,https://www.childaid.net,education,2003,unknown,USD 5M,individuals;foundations,online-donation,German foundation for street children,
0771,Childaid Network India,India,https://www.childaid.net,education,2003,unknown,USD 3M,individuals;foundations,online-donation,German Indian street children,
0772,Childaid Network Thailand,Thailand,https://www.childaid.net,education,2005,unknown,USD 1M,individuals;foundations,online-donation,German Thai,
0773,SOLE Colombia,Colombia,https://www.solemultitransmedia.com,education,2002,unknown,USD 1M,individuals;foundations,online-donation,Colombian education media,
0774,Fundación FEMSA,Mexico,https://www.femsa.com,mixed,1996,unknown,USD 30M,corporate,online-donation,Mexican Coca-Cola Femsa foundation,
0775,Fundación Banorte,Mexico,https://www.fundacionbanorte.com,mixed,2001,unknown,USD 30M,corporate,online-donation,Mexican bank foundation,
0776,Fundación BBVA Mexico,Mexico,https://www.fundacionbbva.mx,mixed,2003,unknown,USD 20M,corporate,online-donation,Mexican BBVA,
0777,Fundación Santander Mexico,Mexico,https://www.fundacionbsantander.com.mx,mixed,2002,unknown,USD 20M,corporate,online-donation,Mexican Santander,
0778,Fundación Coppel,Mexico,https://www.fundacioncoppel.org,mixed,2002,unknown,USD 30M,corporate,online-donation,Mexican Coppel,
0779,Fundación Walmart,Mexico,https://www.fundacionwalmart.org,mixed,2002,unknown,USD 50M,corporate,online-donation,Mexican Walmart foundation,
0780,Fundación Carlos Slim,Mexico,https://www.fundacioncarlosslim.org,mixed,1986,unknown,USD 50M,corporate,online-donation,Mexican Slim foundation,
0781,Fundación Azteca,Mexico,https://www.fundacionazteca.org,mixed,1996,unknown,USD 30M,corporate,online-donation,Mexican Azteca foundation,
0782,Fundación TV Azteca,Mexico,https://www.tvazteca.com,mixed,1997,unknown,USD 10M,corporate,online-donation,Mexican TV Azteca,
0783,Fundación CINIA,Mexico,https://www.fundacioncinia.org,rights,2004,unknown,USD 10M,individuals;corporate;foundations,online-donation,Mexican child rights research,
0784,Fundación Josep Carreras,Spain,https://www.fcarreras.org,health,1988,unknown,USD 30M,individuals;corporate;foundations,online-donation;recurring-giving;annual-report,Spanish leukemia foundation,
0785,Fundación Lucha Contra el Cáncer,Spain,https://www.fundacioncontraelcancer.org,health,1953,unknown,USD 100M,individuals;corporate;foundations,online-donation;recurring-giving,Spanish cancer foundation,
0786,Cáritas Española,Spain,https://www.caritas.es,mixed,1947,unknown,USD 300M,individuals;corporate;foundations,online-donation;recurring-giving,Spanish Catholic charity,
0787,Vicente Ferrer Foundation,India,https://www.fundacionvicenteferrer.org,mixed,1996,unknown,USD 20M,individuals;corporate;foundations,online-donation,Spanish Indian partnership,
0788,Fundación Hazlo Posible,Spain,https://www.hazloposible.org,rights,2000,unknown,USD 2M,individuals;corporate,online-donation,Spanish platform,
0789,Asociación Nuevo Futuro,Spain,https://www.nuevofuturo.org,residential care,1968,unknown,USD 5M,individuals;corporate,online-donation,Spanish children's home,
0790,Asociación Mensajeros de la Paz,Spain,https://www.mensajerosdelapaz.com,residential care,1962,unknown,USD 10M,individuals;corporate;foundations,online-donation,Spanish children's home,
0791,Aldeas Infantiles SOS España Melilla,Spain,https://www.aldeasinfantiles.es,residential care,2010,unknown,USD 1M,individuals;corporate,online-donation,SOS Melilla,
0792,Aldeas Infantiles SOS España Ceuta,Spain,https://www.aldeasinfantiles.es,residential care,2010,unknown,USD 1M,individuals;corporate,online-donation,SOS Ceuta,
0793,Aldeas Infantiles SOS Canarias,Spain,https://www.aldeasinfantiles.es,residential care,2015,unknown,USD 1M,individuals;corporate,online-donation,SOS Canarias,
0794,Aldeas Infantiles SOS Galicia,Spain,https://www.aldeasinfantiles.es,residential care,2018,unknown,USD 1M,individuals;corporate,online-donation,SOS Galicia,
0795,Fundación AMREF,Spain,https://www.amref.es,health,2002,unknown,USD 10M,individuals;corporate;foundations,online-donation,Spanish AMREF Africa,
0796,AMREF Flying Doctors,Kenya,https://amref.org,health,1957,unknown,USD 100M,individuals;corporate;foundations,online-donation;recurring-giving;annual-report,African health NGO,
0797,AMREF USA,USA,https://amref.org,health,2000,unknown,USD 10M,individuals;corporate,online-donation,African health US,
0798,AMREF Spain,Spain,https://amref.es,health,2002,unknown,USD 10M,individuals;corporate;foundations,online-donation,African health Spain,
0799,Amref Health Africa,Kenya,https://amref.org,health,1957,unknown,USD 100M,individuals;corporate;foundations;multilateral,online-donation;recurring-giving;annual-report,main African health NGO,
0800,Project H Design,USA,https://www.projecthdesign.org,education,2008,unknown,USD 5M,individuals;foundations;corporate,online-donation,design-for-good org,
0801,Design for Change,Global,https://www.dfcworld.com,education,2009,unknown,USD 5M,individuals;foundations;corporate,online-donation,design thinking for kids,
0802,Ashoka,Global,https://www.ashoka.org,rights,1980,unknown,USD 100M,foundations;corporate,online-donation;recurring-giving;annual-report,global network of social entrepreneurs,
0803,Ashoka USA,USA,https://www.ashoka.org,rights,1980,unknown,USD 30M,foundations;corporate,online-donation,Ashoka US,
0804,Ashoka Europe,Europe,https://www.ashoka.org,rights,2000,unknown,USD 30M,foundations;corporate,online-donation,Ashoka Europe,
0805,Ashoka Africa,Africa,https://www.ashoka.org,rights,2005,unknown,USD 10M,foundations;corporate,online-donation,Ashoka Africa,
0806,Ashoka Latin America,Latin America,https://www.ashoka.org,rights,2000,unknown,USD 10M,foundations;corporate,online-donation,Ashoka LatAm,
0807,Ashoka India,India,https://www.ashoka.org,rights,2005,unknown,USD 10M,foundations;corporate,online-donation,Ashoka India,
0808,Echoing Green,USA,https://www.echoinggreen.org,rights,1987,unknown,USD 30M,foundations;corporate,online-donation,fellowship for social entrepreneurs,
0809,Skoll Foundation,USA,https://www.skoll.org,rights,1999,unknown,USD 500M,foundations,online-donation,Skoll social entrepreneur,
0810,Schwab Foundation,Switzerland,https://www.schwabfoundation.org,rights,1998,unknown,USD 50M,corporate,online-donation,World Economic Forum social,
0811,Clinton Global Initiative,USA,https://www.clintonglobalinitiative.org,rights,2005,unknown,USD 50M,foundations;corporate,online-donation,CGI commitment platform,
0812,Unreasonable Group,USA,https://www.unreasonablegroup.com,rights,2009,unknown,USD 30M,foundations;corporate,online-donation,unreasonable entrepreneur accelerator,
0813,Village Capital,USA,https://www.vilcap.com,rights,2009,unknown,USD 30M,foundations;corporate,online-donation,entrepreneur peer-selection,
0814,Acumen,USA,https://acumen.org,rights,2001,unknown,USD 200M,foundations;corporate,online-donation;recurring-giving,patient capital for poor,
0815,New Profit,USA,https://www.newprofit.org,rights,1998,unknown,USD 100M,foundations;corporate,online-donation,venture philanthropy,
0816,Omidyar Network,USA,https://www.omidyar.com,rights,2004,unknown,USD 1B,individual,online-donation,eBay founder impact investing,
0817,USAID Impact Investing,USA,https://www.usaid.gov,rights,2015,unknown,USD 100M,government,online-donation,USAID impact,
0818,FMO Ventures,Netherlands,https://www.fmo.nl,rights,2010,unknown,USD 100M,government,online-donation,Dutch development bank,
0819,KfW Development Bank,Germany,https://www.kfw-entwicklungsbank.de,rights,1960,unknown,USD 5B,government,online-donation,German development bank,
0820,DFID UK,UK,https://www.gov.uk/government/organisations/foreign-commonwealth-development-office,rights,1997,unknown,USD 5B,government,online-donation,UK development agency,
0821,GIZ Germany,Germany,https://www.giz.de,rights,1975,unknown,USD 3B,government,online-donation,German development agency,
0822,AECID Spain,Spain,https://www.aecid.es,rights,1988,unknown,USD 1B,government,online-donation,Spanish development agency,
0823,AECID Paraguay,Paraguay,https://www.aecid.es,rights,2000,unknown,USD 10M,government,online-donation,Spanish development in PY,
0824,KOICA Korea,South Korea,https://www.koica.go.kr,rights,1991,unknown,USD 1B,government,online-donation,Korean development,
0825,JICA Japan,Japan,https://www.jica.go.jp,rights,2003,unknown,USD 1B,government,online-donation,Japanese development,
0826,USAID Women + Children,USA,https://www.usaid.gov,rights,1990,unknown,USD 100M,government,online-donation,USAID women children,
0827,Pepal,UK,https://www.pepal.org,mixed,2008,unknown,USD 2M,individuals;foundations;corporate,online-donation,leadership development NGO,
0828,BridgingApps,USA,https://www.bridgingapps.org,education,2010,unknown,USD 2M,individuals;foundations;corporate,online-donation,app review for special needs,
0829,Aira Tech Corp,USA,https://www.aira.io,rights,2015,unknown,USD 30M,foundations;corporate;earned-income,online-donation,visual interpretation for blind,
0830,Be My Eyes,Denmark,https://www.bemyeyes.com,rights,2012,unknown,USD 30M,individuals;foundations;earned-income,online-donation,visual assistance app,
0831,OrCam,Israel,https://www.orcam.com,rights,2010,unknown,USD 200M,foundations;earned-income,online-donation,wearable AI for blind,
0832,Liberty Science Center,USA,https://www.lsc.org,education,1993,unknown,USD 30M,individuals;corporate;foundations,online-donation,science center for kids,
0833,Exploratorium,USA,https://www.exploratorium.edu,education,1969,unknown,USD 30M,individuals;corporate;foundations,online-donation,science museum,
0834,Children's Discovery Museum,USA,https://www.cdm.org,education,1985,unknown,USD 5M,individuals;corporate;foundations,online-donation,kids discovery museum,
0835,Sesame Workshop,USA,https://www.sesameworkshop.org,education,1969,unknown,USD 100M,individuals;corporate;foundations,online-donation;recurring-giving,Sesame Street education,
0836,Sesame Street International,Global,https://www.sesameworkshop.org,education,1969,unknown,USD 50M,foundations;corporate;government,online-donation;multiling-site,international Sesame Street,
0837,Nickelodeon,USA,https://www.nick.com,education,1979,unknown,USD 5B,corporate,online-donation,kids TV network,
0838,Disney Citizenship,USA,https://citizenship.disney.com,rights,2012,unknown,USD 200M,corporate,online-donation,Disney corporate citizenship,
0839,Hasbro Children's Fund,USA,https://www.hasbro.com,rights,1984,unknown,USD 10M,corporate,online-donation,Hasbro toy company foundation,
0840,Mattel Children's Foundation,USA,https://www.mattel.com,rights,1978,unknown,USD 10M,corporate,online-donation,Mattel toy company foundation,
0841,LEGO Foundation,Denmark,https://www.legofoundation.com,education,1986,unknown,USD 100M,corporate,online-donation,LEGO foundation,
0842,LEGO Group,Denmark,https://www.lego.com,rights,1932,unknown,USD 10B,earned-income,online-donation,LEGO corporate citizenship,
0843,Microsoft YouthSpark,USA,https://www.microsoft.com,education,2012,unknown,USD 500M,corporate,online-donation,Microsoft youth education,
0844,Google.org,USA,https://www.google.org,rights,2005,unknown,USD 1B,corporate,online-donation,Google corporate foundation,
0845,Google.org AI for Social Good,USA,https://www.google.org,rights,2018,unknown,USD 100M,corporate,online-donation,Google AI for social good,
0846,Salesforce.org,USA,https://www.salesforce.org,mixed,1999,unknown,USD 50M,corporate,online-donation,Salesforce nonprofit program,
